"","iso","iso3","subarea","hdi","population","fraction_urban_pop","fraction_pop_under5","sheddingRate_rota","shedding_duration_rota","sheddingRate_crypto","shedding_duration_crypto","incidence_urban_under5_rota","incidence_urban_5plus_rota","incidence_rural_under5_rota","incidence_rural_5plus_rota","incidence_urban_under5_crypto","incidence_urban_5plus_crypto","incidence_rural_under5_crypto","incidence_rural_5plus_crypto","flushSewer_urb","flushSeptic_urb","flushPit_urb","flushOpen_urb","flushUnknown_urb","pitSlab_urb","pitNoSlab_urb","compostingTwinSlab_urb","compostingTwinNoSlab_urb","compostingToilet_urb","bucketLatrine_urb","containerBased_urb","hangingToilet_urb","openDefecation_urb","other_urb","coverBury_urb","sewageTreated_urb","fecalSludgeTreated_urb","isWatertight_urb","hasLeach_urb","onsiteDumpedland_urb","emptyFrequency_urb","pitAdditive_urb","urine_urb","flushSewer_rur","flushSeptic_rur","flushPit_rur","flushOpen_rur","flushUnknown_rur","pitSlab_rur","pitNoSlab_rur","compostingTwinSlab_rur","compostingTwinNoSlab_rur","compostingToilet_rur","bucketLatrine_rur","containerBased_rur","hangingToilet_rur","openDefecation_rur","other_rur","coverBury_rur","sewageTreated_rur","fecalSludgeTreated_rur","isWatertight_rur","hasLeach_rur","onsiteDumpedland_rur","emptyFrequency_rur","pitAdditive_rur","urine_rur","FractionPrimarytreatment","FractionSecondarytreatment","FractionTertiarytreatment","FractionQuaternarytreatment","FractionPonds","fEmitted_inEffluent_after_treatment_viruses","fEmitted_inEffluent_after_treatment_protozoa"
"164",5164,"NGA","Nigeria",0.534,195875237,0.503436792,0.164639870943372,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.146,0.356,0.13,0.0065,5e-04,0.2165,0.0525,NA,NA,0.002,0.0055,NA,0.013,0.0625,0.0075,0.2477168,0.0473197,0,0,0,0.1,3,"None","Fresh Urine",0.042,0.059,0.056,0.003,0.001,0.26,0.26,NA,NA,0.0065,5e-04,NA,0.0205,0.2755,0.016,0.222005,0.0165939,0,0,0,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"165",5165,"NIC","Nicaragua",0.651,6284757,0.585223104,0.0991677326503792,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.353,0.106,0,0.002,0,0.525,0,NA,NA,0,0,NA,0,0.014,0,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.003,0.023,0,0,0,0.798,0,NA,NA,0,0,NA,0,0.176,0,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"166",5166,"NIU","Niue",NA,1624,0.447660099,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"167",5167,"NLD","Netherlands",0.934,17084459,0.914900905,0.050125845694917,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.9747601,0,0,0,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121576,0.9501405,0.0121546,0.0121546,0.0121546,0.1,3,"None","Fresh Urine",0,0.0202020202020202,0.97979797979798,NA,NA,0.00442424242424243,0.02
"168",5168,"NOR","Norway",0.954,5353363,0.822481121,0.0556603080991404,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.25,0.025,0.725,NA,NA,0.06415,0.12125
"169",5169,"NPL","Nepal",0.579,29624035,0.197396168,0.0928987485520034,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.1385,0.521,0.0575,0.003,5e-04,0.152,0.005,NA,NA,0.008,0,NA,0,0.108,5e-04,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.0055,0.446,0.085,0.001,0,0.213,0.005,NA,NA,0.007,0,NA,0,0.2345,0,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"170",5170,"NRU","Nauru",NA,11312,1,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,0.221,0.231,0.501,0,0.009,0,0,NA,NA,0.007,0,NA,0,0.03,0,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"171",5171,"NZL","New Zealand",0.921,4749598,0.865376396,0.0624723027692772,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.075,0.35,0.575,NA,NA,0.0292375,0.050375
"172",5172,"OMN","Oman",0.834,4829946,0.845393717,0.0888387666053998,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,0.126,0.843,0.021,0,0.001,0.009,0,NA,NA,0,0,NA,0,0.001,0,NA,0.1259494,NA,NA,NA,0.1,3,"None","Fresh Urine",0.015,0.888,0.022,0,0,0.066,0,NA,NA,0,0,NA,0,0.008,0,NA,0.0150854,NA,NA,NA,0.1,3,"None","Fresh Urine",0,1,0,NA,NA,0.025,0.02
"173",5173,"PAK","Pakistan",0.56,200813818,0.366660177,0.126590415671787,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.6155,0.1815,0.0425,0.122,0.0035,0.016,0.004,NA,NA,0,0,NA,0.0045,0.0095,0.0015,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.0625,0.3055,0.1065,0.103,0.0085,0.0745,0.0185,NA,NA,0,0.0035,NA,0.039,0.2615,0.017,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.739130434782609,0.260869565217391,0,NA,NA,0.185760869565217,0.319347826086956
"174",5174,"PAN","Panama",0.795,4162618,0.677088553,0.0902280261650221,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.454,0.371,0.031,0.003,0,0.135,0,NA,NA,0,0,NA,0.001,0.002,0.002,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.013,0.313,0.016,0.012,0,0.482,0.012,NA,NA,0.001,0,NA,0.021,0.125,0.004,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.848484848484849,0.151515151515152,0,NA,NA,0.209545454545455,0.363636363636364
"175",5175,"PCN","Pitcairn Islands",NA,NA,NA,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",5176,"PER","Peru",0.759,32551815,0.779068694,0.0859298263130308,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.867,0.02125,0,0.008,0,0.03775,0.0395,NA,NA,0,0,NA,0,0.02275,0.0035,0.0229054,0.4747096,0.0146407,0.0146407,0.0146407,0.1,3,"None","Fresh Urine",0.1905,0.16325,0,0.009,0,0.22875,0.20825,NA,NA,0,0,NA,0.00025,0.1955,0.00375,NA,0.1024672,NA,NA,NA,0.1,3,"None","Fresh Urine",0.804878048780488,0.195121951219512,0,NA,NA,0.200060975609756,0.345975609756098
"177",5177,"PHL","Philippines",0.712,106512074,0.469073375,0.0968811542612486,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.0705,0.8185,0.0465,0.012,0,0.009,0.004,NA,NA,0,0,NA,0.0075,0.0285,0.0035,0.5162762,0.0236052,0,0,0,0.1,3,"None","Fresh Urine",0.0305,0.662,0.1305,0.0095,5e-04,0.058,0.024,NA,NA,0.0035,0.0025,NA,0.0125,0.0725,0.006,0.4829465,0.0128972,0,0,0,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"178",5178,"PLW","Palau",0.814,21964,0.799307958,NA,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"179",5179,"PNG","Papua New Guinea",0.543,8418346,0.131687151,0.123748816226887,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113251,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0047465,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"180",5180,"POL","Poland",0.872,38104832,0.600577349,0.0498040445107296,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0,0.230769230769231,0.769230769230769,NA,NA,0.00884615384615385,0.02
"181",5181,"PRI","Puerto Rico",NA,3659007,0.935783944,0.0294637239412201,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.837209302325581,0.162790697674419,0,NA,NA,0.207093023255814,0.35906976744186
"182",5182,"PRK","North Korea",NA,25610672,0.618992582,0.0677336409761271,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,0.672,0.064,0.019,0.001,0,0.162,0.083,NA,NA,0,0,NA,0,0,0,0.0105361,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.095,0.145,0.039,0.001,0,0.445,0.276,NA,NA,0,0,NA,0,0,0,0.0040879,0.0472727,0,0,0,0.1,3,"None","Fresh Urine",0.684210526315789,0.315789473684211,0,NA,NA,0.173815789473684,0.297105263157895
"183",5183,"PRT","Portugal",0.85,10291196,0.652110114,0.0392922930903085,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0534031,0.8199307,0.0534031,0.0534031,0.0534031,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3098283,NA,NA,NA,0.1,3,"None","Fresh Urine",0.1,0.642857142857143,0.257142857142857,NA,NA,0.04135,0.0605
"184",5184,"PRY","Paraguay",0.724,6896908,0.61584597,0.0982949949036317,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.139,0.527,0.279,0.01,0,0.039,0,NA,NA,0,0,NA,0,0.006,0,0.4667753,0.0688401,0,0,0,0.1,3,"None","Fresh Urine",0.008,0.308,0.327,0.001,0,0.342,0,NA,NA,0,0,NA,0,0.014,0,0.6624273,0,0,0,0,0.1,3,"None","Fresh Urine",0.7,0.3,0,NA,NA,0.17725,0.3035
"185",5185,"PSE","Palestina",0.69,5052776,0.761644688,0.135827581989001,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0.10073,0.4709917,0.0751033,0.0751033,0.0751033,0.1,3,"None","Fresh Urine",0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,NA,0.04525,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"186",5186,"PYF","French Polynesia",NA,285859,0.618336313,0.0715262153618318,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"187",5187,"QAT","Qatar",0.848,2694849,0.991352762,0.046913983047906,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.422535211267606,0.492957746478873,0.0845070422535211,NA,NA,0.11512676056338,0.19112676056338
"188",5188,"REU","Reunion",NA,883247,0.995643348,0.072420887560482,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"189",5189,"ROU","Romania",0.816,19580634,0.539977306,0.0488419550754608,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.272727272727273,0.727272727272727,0,NA,NA,0.0843181818181818,0.130454545454545
"190",5190,"RUS","Russia",0.824,143964709,0.744327243,0.0635332532151762,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0224127,0.5966687,0.0149962,0.0149962,0.0149962,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142033,0.3152648,0.0950332,0.0950332,0.0950332,0.1,3,"None","Fresh Urine",0.416666666666667,0.5,0.0833333333333333,NA,NA,0.113875,0.18875
"191",5191,"RWA","Rwanda",0.536,12501156,0.172108643,0.14554312704497,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.051,0.031,0.01,0.003,0,0.848,0.046,NA,NA,0.003,0,NA,0,0.007,0,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.001,0.003,0,0.002,0,0.788,0.165,NA,NA,0.019,0,NA,0,0.017,0.003,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"192",5192,"SAU","Saudi Arabia",0.857,33554343,0.838435072,0.0855503067211695,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.567567567567568,0.432432432432432,0,NA,NA,0.148445945945946,0.249864864864865
"193",5193,"SDN","Sudan",0.508,41511526,0.346415041,0.144565192181425,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.024,0.14,0.046,0.005,0.002,0.473,0.236,NA,NA,0.003,0,NA,0,0.05,0.021,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.001,0.008,0.007,0,0,0.262,0.295,NA,NA,0.004,0.001,NA,0,0.4,0.023,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"194",5194,"SEN","Senegal",0.514,16294270,0.471923013,0.156196364891635,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.192,0.5625,0.0185,0.004,0.006,0.242,0.0155,NA,NA,0.001,5e-04,NA,0.008,0.027,0.0025,0.1757086,0.0429374,0,0,0,0.1,3,"None","Fresh Urine",5e-04,0.291,0.022,0.002,0.0025,0.434,0.054,NA,NA,0.0065,0,NA,0.0375,0.2525,0.0045,0.2100927,0.0008771,0,0,0,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"195",5195,"SGP","Singapore",0.935,5791901,1,0.0441300621177254,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.0202020202020202,0.474747474747475,0.505050505050505,NA,NA,0.0187878787878788,0.0281818181818182
"196",5196,"SGS","South Georgia and the South Sandwich Islands",NA,NA,NA,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",5197,"SHN","Saint Helena",NA,4074,0.398134512,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"198",5198,"SJM","Svalbard and Jan Mayen",NA,NA,NA,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",5199,"SLB","Solomon Islands",0.557,623281,0.237486784,0.150180963722815,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.23,0.432,0.129,0.002,0.005,0.142,0.032,NA,NA,0.003,0,NA,0,0.022,0.004,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.02,0.064,0.038,0.002,0,0.074,0.093,NA,NA,0.002,0,NA,0.024,0.667,0.016,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"200",5200,"SLE","Sierra Leone",0.438,7719729,0.42054611,0.145249238904172,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.024,0.114,0.052,0.015,0.006,0.544,0.164,NA,NA,0.001,0.003,NA,0.029,0.04,0.009,0.2008303,0.0018905,0,0,0,0.1,3,"None","Fresh Urine",0.001,0.006,0.009,0,0,0.257,0.408,NA,NA,0.002,0.002,NA,0.035,0.277,0.002,0.0840419,6.85e-05,0,0,0,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"201",5201,"SLV","El Salvador",0.667,6411558,0.72023165,0.0888372099477028,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.569,0.181,0,0,0,0.441,0,NA,NA,0.026,0,NA,0,0.003,0,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.012,0.204,0,0,0,1.162,0,NA,NA,0.151,0,NA,0,0.051,0,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"202",5202,"SMR","San Marino",NA,33557,0.972256161,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"203",5203,"SOM","Somalia",NA,15181925,0.449706806,0.177843456382247,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,0.219,0.076,0.307,0.014,0.012,0.295,0.062,NA,NA,0.001,0.004,NA,0.002,0.003,0.003,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.023,0.012,0.085,0.003,0,0.161,0.185,NA,NA,0.004,0.005,NA,0.008,0.452,0.06,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"204",5204,"SPM","Saint Pierre and Miquelon",NA,6342,0.90239672,NA,1e+10,7,1e+09,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",1,0,0,NA,NA,0.2425,0.425
"205",5205,"SRB","Serbia",0.799,8762027,0.56091781,0.0479614575095252,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.833,0.145,0,0.001,0.001,0.015,0.004,NA,NA,0,0,NA,0,0,0.001,0.0507072,0.1708251,0.0103853,0.0103853,0.0103853,0.1,3,"None","Fresh Urine",0.195,0.653,0.001,0.023,0.005,0.093,0.022,NA,NA,0,0,NA,0,0.002,0.005,NA,0.0417479,NA,NA,NA,0.1,3,"None","Fresh Urine",0.594594594594595,0.27027027027027,0.135135135135135,NA,NA,0.151486486486486,0.260810810810811
"206",5206,"SSD","South Sudan",0.413,12919053,0.196149362,0.152531118092997,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"207",5207,"STP","São Tomé and Príncipe",0.609,208818,0.728031108,0.144888917279991,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.214,0.044,0.039,0,0,0.273,0,NA,NA,0,0.003,NA,0,0.419,0.008,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.096,0.028,0.019,0,0,0.233,0,NA,NA,0,0.002,NA,0,0.613,0.01,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA
"208",5208,"SUR","Suriname",0.724,568301,0.660595354,0.088958362454273,1e+10,7,1e+09,7,0.24,0.01,0.24,0.01,0.1,0.1,0.1,0.1,0.017,0.894,0.006,0,0.001,0.06,0.017,NA,NA,0,0,NA,0,0.002,0.002,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.009,0.455,0.032,0.001,0,0.247,0.05,NA,NA,0.001,0.001,NA,0.001,0.185,0.018,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.5,0.5,0,NA,NA,0.13375,0.2225
"209",5209,"SVK","Slovakia",0.857,5449816,0.537257221,0.0519614560878797,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,0.815,0.157,0,0,0,0.038,0,NA,NA,0,0.007,NA,0,0,0,0.0522723,0.7807785,0.0505958,0.0505958,0.0505958,0.1,3,"None","Fresh Urine",0.552,0.392,0,0,0,0.112,0,NA,NA,0,0,NA,0,0,0,0.1220596,0.5170624,0.1181449,0.1181449,0.1181449,0.1,3,"None","Fresh Urine",0.0169491525423729,0.796610169491525,0.186440677966102,NA,NA,0.024771186440678,0.026864406779661
"210",5210,"SVN","Slovenia",0.902,2081260,0.545406629,0.0487134740337827,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3,"None","Fresh Urine",0.0185185185185185,0.666666666666667,0.314814814814815,NA,NA,0.0224166666666667,0.0275
"211",5211,"SWE","Sweden",0.937,9982709,0.874310871,0.0595538093347341,1e+10,7,1e+09,7,0.08,0.01,0.08,0.01,0.05,0.05,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0352971,0.8714254,0.0352971,0.0352971,0.0352971,0.1,3,"None","Fresh Urine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0631544,0.7517166,0.0631544,0.0631544,0.0631544,0.1,3,"None","Fresh Urine",0,0.0465116279069767,0.953488372093023,NA,NA,0.00497674418604652,0.02
